User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_31,2025-07-21 22:06:26,0.56,0.7564,Walking,Ligeris,Speeding,2way,0.0,70,5G,-77,1.0,-6.0,0.034,40.304969882809694,21.808075498793645
User_93,2025-07-21 22:16:00,0.588,0.4242,Driving,Ligeris,Reckless_Driving,2way,2.0,50,5G,-103,73.0,4.0,0.035,40.30690720060739,21.80876112999682
User_57,2025-07-21 22:21:00,0.372,0.5152,Walking,Koila,Driving_Under_Influence,1way,4.0,30,3G,-101,98.0,-4.0,0.02,40.306230115631266,21.791894893445345
User_47,2025-07-21 23:22:53,0.585,0.5112,Running,Koila,Reckless_Driving,2way,1.0,40,117,-108,23.0,-11.0,0.0031393495436996,40.32213034620833,21.791168782417937
User_92,2025-07-22 00:05:28,0.694,0.5802,Walking,Center,Reckless_Driving,4way,0.0,70,WiFi,Satellite,25.0,15.0,0.0067498005993196,40.32195900749237,21.78988110786507
User_43,2025-07-22 00:10:54,0.416,0.5637,Driving,Ligeris,Reckless_Driving,4way,0.0,90,WiFi,-64,34.0,-12.0,0.0095071929644114,41.233772,21.807489874152125
User_85,2025-07-22 00:43:23,0.254,0.5303,Walking,Ligeris,Driving_Under_Influence,4way,0.0,50,WiFi,-58,26.0,-6.0,0.034,40.30609925531014,21.80691774601478
User_69,2025-07-22 01:26:23,0.34,0.7641,Running,Spinari,Speeding,2way,0.0,70,5G,-87,72.0,-12.0,0.0061767907183953,40.32271781424579,21.790647454740288
User_76,2025-07-22 01:37:43,0.355,0.6031,Flying,Ligeris,Reckless_Driving,2way,0.0,60,5G,-87,20.0,-4.0,0.0045143958838578,40.30551697197722,21.80758362588949
User_22,2025-07-22 02:05:45,0.413,0.4509,Running,Zep,Speeding,2way,0.0,80,WiFi,-75,16.0,25.0,0.0085965247308763,40.28113019720796,21.75297111537804
User_26,2025-07-22 02:20:15,0.408,0.6525,Swimming,Ligeris,Speeding,2way,1.0,40,3G,-85,41.0,14.0,0.0057432322529478,40.305891905769705,22.899659
User_33,2025-07-22 02:45:42,0.634,0.6182,Running,Ligeris,Driving_Under_Influence,2way,0.0,40,WiFi,-70,-28.0,-15.0,0.0098544263858414,40.306384994886855,21.805385143950144
User_54,2025-07-22 03:16:51,0.327,0.6789,Walking,Zep,Driving_Under_Influence,2way,0.0,90,4G,-81,-14.0,10.0,0.0024953950180925,40.280970933881456,21.75233651508058
User_01,2025-07-22 03:29:00,0.619,0.6768,Running,Koila,Speeding,4way,0.0,70,4G,-102,8.0,4.0,0.05,40.32044412345022,21.791453148569133
User_62,2025-07-22 03:30:31,0.366,0.5132,Walking,Ligeris,Reckless_Driving,1way,2.0,50,102,-112,33.0,-10.0,0.0080822079162874,40.3064227146763,21.80928513992967
User_09,2025-07-22 03:31:13,0.307,0.7898,Walking,Koila,Reckless_Driving,6way,1.0,30,WiFi,-64,62.0,14.0,0.0010162201977418,40.322472357194385,21.790673278317016
User_17,2025-07-22 03:38:48,0.631,0.5448,Running,Ligeris,Speeding,4way,0.0,30,5G,-88,45.0,-15.0,0.0033898357281677,37.304737,21.808756220807567
User_24,2025-07-22 04:14:19,0.445,0.4866,Running,Koila,Reckless_Driving,1way,2.0,50,3G,-106,36.0,-8.0,0.0010495141487405,42.100767,21.79296009784627
User_08,2025-07-22 04:18:38,0.347,0.7628,Running,Ligeris,Speeding,2way,2.0,30,WiFi,-59,40.0,15.0,0.034,40.30648136227205,21.80599889017322
User_35,2025-07-22 05:17:38,0.274,0.4852,Walking,Ligeris,Speeding,1way,0.0,20,3G,-72,93.0,-6.0,0.0039302807299478,40.30728388077544,18.711344
User_47,2025-07-22 07:03:18,0.585,0.5122,Driving,Koila,Speeding,4way,160.0,50,4G,-103,84.0,11.0,0.0036139854574267,40.321806570309654,19.371197
User_74,2025-07-22 07:13:49,0.497,0.7614,Running,Koila,Driving_Under_Influence,4way,2.0,120,WiFi,-71,31.0,-16.0,0.0056668928102429,40.32213244157774,21.791562905119218
User_28,2025-07-22 07:23:59,0.348,0.7143,Running,Koila,7,2way,1.0,50,111,-86,81.0,1.0,0.0098811482447024,40.32220263224413,21.79101899692029
User_61,2025-07-22 09:00:08,0.546,0.4847,Driving,Zep,Reckless_Driving,4way,150.0,50,3G,-108,-152.0,3.0,0.0054794422115352,40.27798125710588,21.7535210231723
User_74,2025-07-22 10:55:52,0.497,0.7624,Driving,Ligeris,Reckless_Driving,2way,150.0,60,WiFi,-90,79.0,10.0,0.0080673595589424,40.305323166001834,21.80887105888641
User_33,2025-07-22 11:08:48,0.634,0.6192,Flying,Ligeris,Reckless_Driving,1way,0.0,60,3G,-93,67.0,0.0,0.0056818147114623,40.306319289195535,21.806819522341183
User_17,2025-07-22 11:18:59,0.631,0.5458,Driving,Zep,Reckless_Driving,4way,0.0,50,3G,-82,0.0,-8.0,0.0041331951576121,40.27974523585843,19.7584
User_06,2025-07-22 11:42:31,0.584,0.7725,Walking,Koila,8,1way,0.0,40,5G,-93,47.0,-20.0,0.0041141781546383,40.32258401865682,21.789623970417523
User_22,2025-07-22 12:04:49,0.413,0.4519,Driving,Zep,Driving_Under_Influence,2way,140.0,10,WiFi,-53,48.0,4.0,0.005919773349725,40.27992488760498,21.754059333482022
User_02,2025-07-22 13:00:36,0.529,0.7056,Walking,Zep,Speeding,1way,3.0,50,3G,-93,36.0,-6.0,0.0044941863211846,40.27953325400576,18.830952
User_18,2025-07-22 15:09:11,0.251,0.7955,Running,Zep,Driving_Under_Influence,1way,0.0,90,5G,-80,98.0,-8.0,0.0023260546317028,40.27922173085583,22.911231
User_39,2025-07-22 15:37:15,0.598,0.5537,Running,Koila,Reckless_Driving,2way,2.0,10,WiFi,-64,55.0,23.0,0.0043912136072767,40.32311276807411,21.791348497286247
User_06,2025-07-22 15:40:02,0.584,0.7735,Running,Ligeris,Reckless_Driving,2way,150.0,80,116,-75,31.0,-10.0,0.0097070003717414,40.306311715658296,21.807405327645867
User_55,2025-07-22 15:46:47,0.447,0.7414,Running,Zep,8,1way,1.0,70,WiFi,-66,39.0,24.0,0.005653142335994,40.28055225107146,21.753602066146374
User_40,2025-07-22 16:15:10,0.482,0.7717,Running,Ligeris,Driving_Under_Influence,5way,2.0,60,WiFi,-52,1.0,5.0,0.0028936336007551,40.30629570565437,21.80749387138457
User_89,2025-07-22 17:34:55,0.336,0.4181,Running,Koila,Speeding,2way,1.0,40,3G,-99,61.0,2.0,0.0099484160639728,40.321518792761545,23.66615
User_59,2025-07-22 17:55:51,0.265,0.5822,Walking,Koila,Driving_Under_Influence,2way,1.0,80,4G,-72,60.0,-21.0,0.0049972657936419,40.32247898522016,21.79089171492452
User_96,2025-07-22 18:06:56,0.261,0.6631,Driving,Koila,Driving_Under_Influence,2way,0.0,30,5G,-74,22.0,-15.0,0.0068878948264982,37.540279,21.791108809230963
User_57,2025-07-22 18:40:28,0.372,0.5162,Running,Koila,Reckless_Driving,2way,4.0,60,3G,-113,13.0,-13.0,0.0076605979013438,40.32196127330176,17.288529
User_82,2025-07-22 19:27:56,0.324,0.6169,Walking,Koila,Speeding,5way,0.0,70,5G,-95,87.0,-16.0,0.0050640619693747,40.32191362901919,21.792557010951093
User_23,2025-07-22 20:03:32,0.458,0.554,Running,Zep,9,4way,0.0,70,WiFi,-89,17.0,13.0,0.0088732836265443,40.28048202899154,21.75191852347254
User_79,2025-07-22 20:41:52,0.389,0.523,Running,Zep,Speeding,2way,0.0,50,5G,-78,-14.0,-1.0,0.0029608921134515,40.28015743181649,21.754294598521664
User_52,2025-07-22 22:52:15,0.544,0.4822,Running,Koila,Reckless_Driving,2way,2.0,40,WiFi,-65,80.0,24.0,0.0012019865530616,40.32207335149691,21.790486633083955
User_19,2025-07-22 23:08:16,0.745,0.7865,Running,Koila,Driving_Under_Influence,4way,1.0,30,4G,-88,-121.0,-7.0,0.0085706543945539,40.32069357964162,21.79082545412276
User_71,2025-07-22 23:25:28,0.256,0.4083,Walking,Zep,Reckless_Driving,1way,1.0,Harassing_Driver,WiFi,-64,17.0,-12.0,0.027,40.279541348643306,21.753087893284288
User_16,2025-07-22 23:52:29,0.513,0.6117,Driving,Koila,6,2way,1.0,30,5G,-82,47.0,16.0,0.0056281230749436,40.27917078278302,21.75509932604289
User_14,2025-07-23 00:25:29,0.393,0.6134,Driving,Ligeris,Reckless_Driving,5way,0.0,90,3G,-86,5.0,9.0,0.002354829916143,40.30624638825272,21.791256784153244
User_76,2025-07-23 02:10:17,0.355,0.6051,Driving,Zep,Speeding,5way,1.0,120,5G,-117,2.0,-7.0,0.001684356632529,40.27898748424011,21.75187919204505
User_03,2025-07-23 03:42:33,0.568,0.4354,Walking,Koila,Reckless_Driving,4way,0.0,60,3G,-100,25.0,4.0,0.007056613121072,40.322207532949136,23.134098
User_60,2025-07-23 04:43:45,0.353,0.7718,Running,Koila,Driving_Under_Influence,1way,0.0,30,WiFi,-75,66.0,-24.0,0.0061482639801961,40.32228887217781,21.791545667951
User_34,2025-07-23 05:20:29,0.431,0.5609,Running,Ligeris,Speeding,1way,3.0,Harassing_Driver,5G,-104,100.0,-11.0,0.036,40.30700069648148,21.791256784153244
User_80,2025-07-23 05:50:22,0.704,0.5667,Walking,Spinari,Reckless_Driving,2way,3.0,90,5G,-86,36.0,5.0,0.0013854246413838,40.306230115631266,21.75124041495997
User_64,2025-07-23 07:14:10,0.511,0.7588,Running,Koila,Driving_Under_Influence,2way,1.0,40,3G,-105,0.0,0.0,0.0073156313106896,40.322522757920005,17.839788
User_27,2025-07-23 07:21:24,0.535,0.6581,Walking,Zep,Driving_Under_Influence,4way,0.0,70,5G,-97,-10.0,3.0,0.0045274173337819,40.279240907615865,21.752825082753535
User_72,2025-07-23 07:38:42,0.567,0.4485,Driving,Ligeris,Reckless_Driving,4way,140.0,10,3G,Ethernet,88.0,2.0,0.0038688530456592,40.306266159163194,21.807430383701224
User_28,2025-07-23 07:47:44,0.348,0.7163,Walking,Zep,Speeding,2way,140.0,30,4G,-72,94.0,9.0,0.008793911749575,40.280033906523144,21.751242725590796
User_15,2025-07-23 07:51:40,0.627,0.7131,Running,Koila,Driving_Under_Influence,5way,0.0,20,3G,-91,30.0,-8.0,0.0036043441717196,40.32222377281559,21.79128161757819
User_44,2025-07-23 08:44:56,0.332,0.4896,Running,Koila,Reckless_Driving,2way,1.0,70,5G,-118,49.0,-2.0,0.0019797330762027,42.309873,21.790619595289492
User_88,2025-07-23 09:39:25,0.471,0.5337,Running,Zep,Driving_Under_Influence,4way,3.0,40,4G,-87,-23.0,0.0,0.0056331210255096,40.27946688768282,21.754074560865224
User_76,2025-07-23 10:56:59,0.355,0.6061,Running,Ligeris,Driving_Under_Influence,1way,1.0,50,5G,-120,53.0,-2.0,0.046,40.305141743460446,21.80633416882171
User_12,2025-07-23 10:58:01,0.67,0.7582,Walking,Koila,Speeding,2way,5.0,70,4G,-79,53.0,-2.0,0.0098814198750343,41.79294,21.79004044675835
User_62,2025-07-23 13:16:31,0.366,0.5162,Driving,Ligeris,Speeding,1way,160.0,20,5G,-95,-125.0,-11.0,0.0082041124730014,40.306402440656825,21.80587686845937
User_73,2025-07-23 14:02:07,0.325,0.5967,Running,Ligeris,Speeding,2way,0.0,50,WiFi,-85,45.0,-10.0,0.028,40.30586142729847,21.807275965566564
User_07,2025-07-23 15:06:24,0.625,0.4884,Walking,Zep,Driving_Under_Influence,2way,160.0,10,5G,-71,13.0,16.0,0.043,40.27988299608682,21.751943471431144
User_61,2025-07-23 15:11:26,0.546,0.4867,Running,Koila,Speeding,4way,0.0,70,111,-91,37.0,7.0,0.007737970754342,40.32260856304639,21.79137970437931
User_46,2025-07-23 15:20:40,0.519,0.7486,Running,Zep,Speeding,2way,0.0,60,3G,-109,-14.0,-9.0,0.0021456105056392,40.27888232433567,21.752276870500697
User_58,2025-07-23 18:23:56,0.465,0.441,Driving,Zep,Speeding,2way,150.0,30,5G,-90,22.0,6.0,0.0055815891569448,40.28060487430507,21.752634843450235
User_61,2025-07-23 18:36:53,0.546,0.4877,Walking,Center,Driving_Under_Influence,2way,0.0,20,5G,-112,74.0,15.0,0.0066700139113147,40.30523282470685,21.80810994151844
User_56,2025-07-23 18:58:35,0.374,0.4187,Driving,Koila,Reckless_Driving,2way,160.0,70,3G,-74,94.0,7.0,0.0095739766314486,40.32364008863446,17.045039
User_08,2025-07-23 19:47:04,0.347,0.7658,Walking,Zep,Speeding,1way,2.0,10,113,-53,63.0,11.0,0.0096769820261555,40.2792584890274,21.75295909076004
User_09,2025-07-23 21:35:32,0.307,0.7918,Driving,Center,Reckless_Driving,2way,2.0,60,108,-106,81.0,-6.0,0.0060939638742212,40.27923457682608,21.751429571498335
User_37,2025-07-23 21:48:17,0.306,0.6834,Walking,Ligeris,9,2way,4.0,20,3G,-88,66.0,-11.0,0.001251340992848,40.30552133651383,21.80622418125332
User_26,2025-07-23 22:40:43,0.408,0.6555,Walking,Zep,Speeding,4way,2.0,40,WiFi,-88,5.0,1.0,0.0013734885756239,40.28082828563434,19.303828
User_68,2025-07-23 23:11:22,0.472,0.4399,Running,Koila,Reckless_Driving,2way,1.0,70,3G,-75,99.0,-6.0,0.0038310203934915,41.244136,21.7908785717424
User_49,2025-07-23 23:59:37,0.637,0.7483,Walking,Spinari,Reckless_Driving,2way,0.0,10,5G,Ethernet,22.0,7.0,0.0083003280145301,40.30604607249782,21.806599972511663
User_23,2025-07-24 00:42:40,0.458,0.558,Running,Koila,Reckless_Driving,1way,0.0,80,116,-85,69.0,-8.0,0.0050257149683616,40.32095213828447,21.792008120451893
User_10,2025-07-24 01:06:47,0.315,0.7588,Walking,Ligeris,Reckless_Driving,4way,0.0,50,5G,-106,72.0,16.0,0.0086140831513877,40.304899207811005,23.160861
User_13,2025-07-24 01:33:28,0.75,0.6524,Running,Koila,Driving_Under_Influence,1way,1.0,40,118,-101,62.0,-13.0,0.0097973869851897,40.321498257290585,21.791460951072075
User_16,2025-07-24 01:47:51,0.513,0.6147,Walking,Zep,Driving_Under_Influence,5way,1.0,30,WiFi,-83,72.0,-16.0,0.0043375105036654,40.2785542338149,21.755030356301063
User_74,2025-07-24 02:52:03,0.497,0.7654,Walking,Koila,7,1way,1.0,70,WiFi,-69,68.0,-9.0,0.0028721935322562,40.32213264649366,21.79129242620701
User_79,2025-07-24 03:05:07,0.389,0.526,Walking,Zep,Reckless_Driving,2way,1.0,10,5G,-97,10.0,-21.0,0.0026535226263049,40.27804526104708,21.75283206413647
User_81,2025-07-24 03:26:45,0.376,0.6915,Running,Koila,Reckless_Driving,4way,0.0,50,101,-104,32.0,3.0,0.005675298545423,40.32351424814083,21.791013133830788
User_59,2025-07-24 03:32:54,0.265,0.5862,Walking,Zep,Reckless_Driving,4way,140.0,80,3G,-118,62.0,5.0,0.035,40.27993902561625,21.753442217704663
User_11,2025-07-24 04:18:05,0.602,0.725,Walking,Koila,Speeding,2way,3.0,70,WiFi,-73,67.0,2.0,0.0061383116541589,40.32285975585472,17.115777
User_42,2025-07-24 04:58:05,0.738,0.5216,Running,Ligeris,Speeding,1way,1.0,40,WiFi,-71,10.0,-4.0,0.0042090957654559,42.737982,21.80598697231292
User_04,2025-07-24 05:33:42,0.662,0.4607,Swimming,Zep,Speeding,4way,1.0,40,3G,-91,1.0,-20.0,0.0076958012122273,40.27935187956347,21.791256784153244
User_67,2025-07-24 05:59:48,0.529,0.6196,Walking,Ligeris,Reckless_Driving,2way,1.0,20,115,-83,3.0,-12.0,0.0040607010699671,40.306430759914726,21.80626704675708
User_98,2025-07-24 06:07:51,0.46,0.5618,Running,Ligeris,Reckless_Driving,4way,0.0,30,4G,-83,74.0,8.0,0.0080857300260279,41.414269,21.791256784153244
User_93,2025-07-24 06:12:32,0.588,0.4292,Running,Ligeris,8,4way,0.0,10,5G,-73,74.0,-6.0,0.041,40.30679376502521,21.808144959710948
User_99,2025-07-24 08:16:30,0.465,0.6184,Running,Koila,Speeding,2way,3.0,30,115,-85,10.0,0.0,0.0096285488440829,40.32251135080473,21.78998413407627
User_29,2025-07-24 09:21:44,0.415,0.5724,Driving,Ligeris,Reckless_Driving,2way,160.0,50,4G,-102,57.0,-6.0,0.0083444433824678,40.30614148519851,21.807294897758087
User_58,2025-07-24 09:21:45,0.465,0.442,Driving,Center,Driving_Under_Influence,2way,1.0,80,WiFi,-64,3.0,-11.0,0.0099727298113156,40.30585623393011,21.808498761631903
User_90,2025-07-24 09:36:24,0.525,0.4688,Running,Ligeris,Reckless_Driving,2way,1.0,20,3G,-107,30.0,-20.0,0.0045128303492078,40.305191547812846,21.80801227847851
User_62,2025-07-24 09:45:27,0.366,0.5182,Running,Ligeris,Speeding,1way,140.0,40,5G,-88,29.0,3.0,0.0023821512092948,40.30725437460764,21.806991866249103
User_71,2025-07-24 09:56:55,0.256,0.4113,Driving,Ligeris,Driving_Under_Influence,4way,140.0,10,4G,-71,43.0,-15.0,0.0036740259694752,40.30670363283354,21.806073515520698
User_26,2025-07-24 10:38:54,0.408,0.6565,Driving,Zep,Driving_Under_Influence,2way,140.0,60,3G,-73,48.0,-2.0,0.0027765741527338,40.278936095752385,21.75109912467483
User_30,2025-07-24 10:42:30,0.413,0.4994,Driving,Zep,Reckless_Driving,2way,0.0,20,WiFi,-90,57.0,23.0,0.0091952388447723,40.27968302366285,21.75527927732777
User_39,2025-07-24 10:57:10,0.598,0.5567,Walking,Ligeris,8,2way,0.0,30,4G,-96,61.0,-10.0,0.026,40.306531216124846,21.808252259186084
User_01,2025-07-24 11:04:53,0.619,0.6808,Flying,Ligeris,Reckless_Driving,4way,0.0,70,5G,-118,57.0,-4.0,0.039,40.30549337818552,21.806273808771913
User_80,2025-07-24 11:24:08,0.704,0.5697,Running,Center,Reckless_Driving,2way,2.0,80,5G,-94,59.0,-2.0,0.0039249561714087,40.305966900400485,21.8072194685886
User_58,2025-07-24 12:08:57,0.465,0.443,Walking,Zep,Speeding,6way,0.0,30,5G,-112,62.0,-13.0,0.0027193232039133,40.27812618027646,22.438463
User_84,2025-07-24 12:12:11,0.527,0.4827,Running,Zep,Driving_Under_Influence,1way,0.0,80,WiFi,-55,94.0,6.0,0.0052541472320629,40.2795930522912,22.178005
User_54,2025-07-24 12:27:25,0.327,0.6829,Walking,Koila,Driving_Under_Influence,1way,1.0,40,WiFi,-53,46.0,-22.0,0.0080912987279412,40.32135221481772,21.791660213645443
User_94,2025-07-24 13:13:24,0.681,0.508,Running,Zep,6,1way,1.0,50,5G,-115,46.0,11.0,0.0067465038659822,40.278341969150034,21.75403286089912
User_26,2025-07-24 14:48:48,0.408,0.6575,Running,Koila,Driving_Under_Influence,6way,0.0,50,4G,-80,88.0,4.0,0.035,40.322742088881526,21.790185075296783
User_94,2025-07-24 14:54:47,0.681,0.509,Driving,Zep,Reckless_Driving,2way,0.0,70,WiFi,-76,82.0,-15.0,0.043,40.27901380900012,21.751951715394085
User_46,2025-07-24 15:36:57,0.519,0.7496,Driving,Koila,Reckless_Driving,2way,150.0,10,WiFi,Ethernet,12.0,15.0,0.0020337658422012,40.321804116395654,21.79136387817839
User_95,2025-07-24 17:47:40,0.545,0.6829,Driving,Ligeris,Driving_Under_Influence,4way,1.0,40,3G,-88,-34.0,14.0,0.0050137743819357,40.30606373543764,21.806883854523107
User_31,2025-07-24 18:43:52,0.56,0.7624,Driving,Koila,Reckless_Driving,2way,1.0,40,4G,-105,0.0,-12.0,0.0078650052998886,40.32209008170522,18.219075
User_25,2025-07-24 19:58:22,0.408,0.5458,Running,Zep,Driving_Under_Influence,2way,4.0,80,3G,-72,61.0,12.0,0.0076691614256559,40.28022582338455,19.594726
User_69,2025-07-24 20:36:18,0.34,0.7691,Running,Spinari,Driving_Under_Influence,2way,5.0,30,4G,-83,12.0,25.0,0.0086934560123318,40.32179105642028,21.791236359447456
User_65,2025-07-24 21:13:31,0.448,0.4851,Driving,Ligeris,Driving_Under_Influence,2way,1.0,70,5G,-114,-14.0,6.0,0.0062217738847039,40.30673574606217,21.807031530453624
User_61,2025-07-24 21:50:13,0.546,0.4897,Running,Zep,Driving_Under_Influence,1way,1.0,40,104,-109,23.0,-1.0,0.0030222457573756,40.28004595523645,21.75340238874393
User_49,2025-07-24 23:14:50,0.637,0.7503,Walking,Zep,Reckless_Driving,5way,3.0,10,4G,Ethernet,26.0,2.0,0.0033125322710819,40.27943487081465,21.755531439624004
User_09,2025-07-24 23:51:41,0.307,0.7948,Walking,Koila,Speeding,1way,0.0,50,WiFi,-57,-31.0,3.0,0.0051060674014135,40.32105390273758,21.789474888111503
User_65,2025-07-25 00:36:40,0.448,0.4861,Driving,Koila,Driving_Under_Influence,4way,1.0,80,4G,-76,63.0,11.0,0.0020416344740739,40.320446456185536,18.471338
User_54,2025-07-25 00:49:32,0.327,0.6849,Running,Zep,Driving_Under_Influence,2way,0.0,30,5G,-94,77.0,-5.0,0.035,40.27910090886118,21.753369899795004
User_34,2025-07-25 01:25:05,0.431,0.5639,Driving,Zep,Speeding,2way,1.0,40,4G,-120,1.0,-12.0,0.049,40.27934719610123,21.752329157794357
User_96,2025-07-25 02:13:04,0.261,0.6681,Walking,Koila,Driving_Under_Influence,2way,0.0,30,WiFi,-81,90.0,-20.0,0.0025175541913765,40.32327957852277,21.79040343626492
User_14,2025-07-25 02:37:00,0.46,0.6184,Walking,Zep,Reckless_Driving,4way,0.0,70,3G,-115,9.0,-10.0,0.0044148358916539,42.449442,21.754987099243127
User_07,2025-07-25 03:25:30,0.625,0.4914,Running,Center,Speeding,2way,0.0,80,5G,-102,63.0,-13.0,0.0050990813003881,40.280489126830645,21.754866830532062
User_36,2025-07-25 04:34:10,0.563,0.7989,Driving,Zep,Speeding,2way,4.0,70,5G,-89,26.0,25.0,0.0074197453152748,40.27983550274122,21.75320416369411
User_94,2025-07-25 04:58:25,0.681,0.51,Walking,Center,Driving_Under_Influence,2way,3.0,90,3G,-73,-23.0,0.0,0.0096475604309959,40.30756292296955,21.807377811751717
User_75,2025-07-25 05:19:40,0.409,0.5841,Running,Koila,Reckless_Driving,1way,160.0,80,WiFi,-76,24.0,-21.0,0.002783695386115,40.32113097516923,21.79112685948477
User_34,2025-07-25 05:40:50,0.431,0.5649,Driving,Koila,Driving_Under_Influence,1way,1.0,Harassing_Driver,4G,-84,59.0,10.0,0.0050773389087461,41.511041,21.791046863898995
User_01,2025-07-25 06:49:51,0.619,0.6828,Walking,Koila,Reckless_Driving,5way,5.0,30,WiFi,-64,85.0,-8.0,0.0061056210438859,40.32133337819349,21.789856735279407
User_83,2025-07-25 08:28:30,0.309,0.7695,Walking,Koila,Reckless_Driving,4way,1.0,50,114,-119,88.0,2.0,0.0032076209520079,40.322048374811835,21.79133652995466
User_84,2025-07-25 10:57:02,0.527,0.4837,Driving,Koila,Reckless_Driving,2way,0.0,60,5G,-110,57.0,16.0,0.0074099246965094,40.32223069593779,23.223475
User_50,2025-07-25 11:03:57,0.398,0.6436,Walking,Spinari,Reckless_Driving,2way,1.0,50,3G,-108,59.0,4.0,0.021,40.27920877081824,21.75358597303136
User_31,2025-07-25 11:27:55,0.56,0.7644,Running,Zep,Reckless_Driving,1way,0.0,30,4G,-109,-133.0,-3.0,0.0074429892254507,40.28029963058668,21.75454610666538
User_02,2025-07-25 11:32:17,0.529,0.7116,Walking,Zep,Driving_Under_Influence,2way,150.0,30,WiFi,-66,43.0,6.0,0.0099560313672556,40.27930636995483,21.752882794263144
User_66,2025-07-25 11:56:32,0.28,0.6407,Driving,Ligeris,Speeding,6way,2.0,40,WiFi,-84,46.0,10.0,0.0041572759698746,40.30740443094526,21.807553158914065
User_16,2025-07-25 12:48:00,0.46,0.6167,Walking,Koila,Driving_Under_Influence,2way,1.0,30,4G,-86,-12.0,-14.0,0.009870598966007,40.3222628259083,21.79120136818429
User_97,2025-07-25 13:56:35,0.337,0.6903,Walking,Zep,9,1way,0.0,70,5G,-80,63.0,-15.0,0.0020621405693608,40.27895542936569,21.753979454438653
User_08,2025-07-25 14:17:05,0.347,0.7688,Walking,Koila,Reckless_Driving,2way,5.0,10,WiFi,-61,19.0,4.0,0.0074791900317892,42.090854,21.79147588973081
User_44,2025-07-25 14:19:02,0.332,0.4936,Running,Zep,Speeding,1way,1.0,60,4G,-80,94.0,6.0,0.05,40.279024687121456,21.791256784153244
User_91,2025-07-25 15:11:14,0.587,0.7158,Walking,Zep,Speeding,6way,0.0,10,5G,-105,6.0,0.0,0.025,40.28017129250414,21.75377472008356
User_67,2025-07-25 15:16:07,0.529,0.6216,Driving,Koila,Speeding,2way,0.0,120,5G,-106,56.0,0.0,0.0053944014103683,40.32205166755935,21.791269087992447
User_19,2025-07-25 15:27:11,0.745,0.7925,Walking,Koila,Speeding,5way,1.0,80,3G,-101,35.0,-3.0,0.0017916250150604,40.32298001082288,21.791964223819175
User_89,2025-07-25 15:50:37,0.336,0.4241,Walking,Ligeris,Speeding,2way,0.0,20,WiFi,-59,41.0,0.0,0.0050526466113458,40.30625384031511,23.947761
User_45,2025-07-25 16:50:23,0.285,0.6833,Driving,Ligeris,9,1way,0.0,10,3G,-91,95.0,5.0,0.0054393718509856,40.306573169215014,21.806895370532175
User_90,2025-07-25 17:16:50,0.525,0.4718,Running,Ligeris,Driving_Under_Influence,6way,2.0,50,WiFi,-94,-141.0,12.0,0.0062362241588234,40.3058687637875,21.80750107181698
