method,column,outliers_removed,outlier_indices,chunk_id
IQR,Internet_Connection,127,"[49664, 47624, 45065, 49687, 49176, 44070, 47142, 50740, 48695, 49720, 47182, 49231, 50774, 49241, 45148, 48733, 45151, 46688, 47711, 47712, 47716, 50789, 44647, 46184, 49771, 45683, 46195, 49781, 49789, 48254, 44157, 50816, 48258, 45187, 49805, 48781, 44178, 45715, 46234, 46239, 45217, 48295, 46249, 44203, 45739, 47789, 47280, 49846, 44730, 46266, 49857, 44737, 47307, 49873, 50392, 50399, 47331, 47844, 44776, 45803, 47865, 47355, 49403, 45820, 48384, 45825, 44295, 48392, 49418, 48912, 48914, 48915, 45332, 44824, 49440, 44849, 48946, 45364, 47925, 47418, 44861, 45885, 50495, 46404, 43850, 46411, 44365, 50001, 45395, 45910, 50012, 46444, 45052, 45936, 45942, 48505, 47996, 46463, 50560, 44418, 45566, 44424, 47500, 44943, 44947, 50070, 44441, 48539, 46493, 45989, 44972, 45496, 45505, 48581, 43981, 49616, 49626, 45022, 49120, 47585, 45543, 49650, 47605, 49145, 49148, 45565, 50686]",7
MAD,Internet_Connection,169,"[49664, 47624, 45065, 49687, 49176, 47132, 44070, 47142, 50686, 50740, 48695, 49720, 47679, 49738, 45643, 46158, 49231, 47182, 50774, 49241, 45148, 48221, 48733, 45151, 46688, 47711, 47712, 47716, 50789, 44647, 46184, 45162, 49771, 45683, 46195, 49781, 46202, 49789, 48766, 44157, 50816, 48254, 48258, 45187, 46728, 49805, 48781, 44178, 45715, 48786, 47765, 46234, 46239, 45217, 48295, 46249, 44203, 45739, 47789, 47280, 49846, 44730, 46266, 49857, 44737, 47300, 48836, 47307, 49873, 47825, 48849, 50392, 50399, 50400, 47331, 47844, 44776, 45803, 49398, 50424, 47865, 50426, 49403, 45820, 47355, 49918, 48384, 45825, 49415, 44295, 48392, 49418, 49419, 48394, 48912, 48914, 48915, 45332, 44824, 48412, 49440, 47406, 44849, 48946, 45364, 47925, 47418, 44861, 45885, 50495, 46404, 43850, 46411, 44365, 50001, 43859, 45395, 45910, 47446, 50012, 43868, 44895, 47972, 46444, 45052, 45936, 45942, 48505, 47996, 45950, 46463, 50560, 44418, 44424, 47496, 47500, 44943, 44947, 50070, 44441, 48539, 46493, 45989, 45992, 48553, 44972, 45496, 48060, 45505, 45507, 48581, 43981, 47566, 49616, 43986, 49626, 48603, 45022, 49120, 47585, 47590, 45543, 49657, 49650, 47605, 49145, 49148, 45565, 45566]",7
HBOS,Internet_Signal_Strength,343,"[49156, 45061, 47111, 49164, 45087, 49215, 47168, 47172, 45136, 49238, 45144, 45146, 47197, 47208, 49257, 47214, 49273, 47226, 49277, 45188, 45193, 45200, 45201, 47250, 45212, 45216, 45222, 47270, 47273, 45226, 49336, 47289, 45243, 45250, 49353, 47306, 49356, 49370, 45275, 47325, 49375, 45295, 47344, 47351, 45307, 49405, 49408, 49414, 49432, 47391, 49447, 45357, 47412, 49465, 47417, 47421, 45383, 45392, 47444, 47455, 47457, 49517, 47474, 45429, 47485, 47492, 47509, 47511, 47517, 47525, 45480, 45486, 47535, 47552, 47561, 45545, 47593, 47602, 47614, 49671, 49672, 45575, 47633, 45590, 45591, 45618, 45628, 49729, 49742, 49745, 47697, 45654, 47704, 45661, 49765, 45669, 49773, 47729, 49809, 49820, 45747, 47802, 45759, 47813, 45772, 45780, 47831, 47839, 47841, 45794, 49897, 49907, 47860, 47866, 45819, 45831, 49930, 45834, 49934, 49936, 45847, 47915, 49964, 47916, 45874, 43837, 49982, 49983, 47936, 47951, 50000, 45906, 50004, 50005, 43860, 45911, 45914, 45923, 43876, 50021, 45926, 50025, 50041, 43899, 45947, 50049, 50051, 50052, 50056, 43931, 43935, 45984, 50081, 43938, 43944, 45993, 43948, 50097, 48049, 50100, 46006, 43959, 48054, 46026, 48098, 48105, 44018, 44020, 50171, 46079, 48140, 50193, 46099, 46101, 46104, 50214, 46118, 46119, 44073, 48183, 44089, 48192, 44103, 44105, 46155, 48205, 46180, 46183, 48237, 48239, 44145, 46193, 48241, 44149, 44153, 50314, 46231, 50341, 46245, 50344, 44204, 44205, 50358, 46272, 50378, 44235, 44236, 46294, 44249, 48348, 48349, 46309, 44266, 50412, 48364, 48366, 44271, 50431, 46352, 44305, 48411, 44327, 44337, 48434, 50489, 50490, 48444, 50511, 44370, 46422, 48478, 44389, 44390, 44398, 50550, 50559, 50561, 46480, 50586, 46492, 50591, 44460, 46510, 50613, 48585, 50640, 46545, 48596, 50648, 46552, 48607, 46574, 44531, 44541, 48638, 44543, 48641, 44546, 50697, 46611, 50714, 50727, 44584, 46632, 50733, 44605, 50752, 50759, 48711, 50761, 44622, 50769, 44635, 50783, 46696, 46699, 44652, 50797, 50802, 48756, 46719, 46739, 44695, 46745, 46747, 48797, 46756, 50853, 44710, 46763, 44720, 48817, 50875, 48828, 44738, 46792, 44753, 48851, 48852, 48862, 50922, 46837, 46851, 44804, 50966, 48919, 46872, 46876, 48931, 46890, 44846, 48951, 44856, 48954, 44862, 51010, 46927, 48975, 46933, 46937, 46938, 51059, 49014, 44919, 44922, 49023, 44928, 44952, 44958, 44960, 44965, 47022, 47027, 47028, 44992, 47052, 49102, 47073, 49122, 49128, 47089, 45043, 49142]",7
kNN,Internet_Signal_Strength,108,"[44546, 49156, 45061, 49672, 46611, 45591, 46104, 49177, 50714, 46119, 45096, 49207, 44089, 49215, 47172, 44103, 46665, 45136, 49238, 45654, 45146, 46696, 49257, 47208, 44652, 47214, 48241, 48756, 45176, 45200, 47251, 49820, 45216, 47778, 50341, 50853, 47273, 49336, 47802, 50378, 47306, 46284, 44753, 47831, 45275, 49375, 46309, 50922, 47860, 46842, 48379, 45819, 49405, 50431, 46851, 46352, 46870, 45847, 46872, 48919, 46876, 46890, 47915, 47916, 47412, 44856, 49465, 43835, 49982, 45903, 50000, 45392, 43860, 50005, 50518, 44379, 44894, 46433, 47457, 45923, 44390, 50025, 44398, 50550, 45947, 43899, 49023, 50049, 50570, 47509, 47511, 43931, 47003, 45993, 45486, 46510, 44464, 50097, 47022, 47535, 48049, 46006, 47552, 48585, 48607, 47089, 45043, 44020]",7
IForest,Internet_Signal_Strength,368,"[45058, 49156, 49159, 45066, 47114, 45094, 45101, 47153, 47156, 45115, 47167, 47169, 47174, 49224, 45143, 49248, 45153, 47208, 49257, 47214, 47241, 47248, 49301, 45207, 45219, 49336, 49340, 45268, 45270, 45275, 47329, 49380, 49383, 49413, 47370, 49431, 47396, 47399, 45356, 47410, 49465, 45370, 49474, 47453, 47457, 45411, 45417, 47470, 45423, 47491, 47501, 45460, 45465, 45467, 47518, 47519, 47524, 45481, 49582, 47546, 47548, 47552, 47563, 45517, 47576, 47587, 49636, 47610, 47630, 47644, 45602, 49701, 49711, 45630, 45636, 49733, 47687, 49736, 47692, 45648, 45649, 45654, 45656, 45658, 45662, 47714, 47723, 45682, 45685, 49808, 47762, 49819, 49820, 49822, 47784, 47795, 49858, 49859, 49892, 45804, 45808, 47858, 47860, 49916, 49939, 47896, 45862, 43815, 49972, 43843, 49988, 43854, 50000, 43860, 47961, 50011, 43870, 47966, 47971, 47973, 50022, 50025, 45929, 47990, 43895, 43899, 45947, 45948, 50049, 50054, 43915, 50061, 43917, 48016, 43927, 50073, 45980, 48030, 48034, 45988, 45993, 50091, 50092, 50097, 50098, 43954, 48049, 46013, 46022, 48071, 43979, 48077, 46030, 50129, 46033, 48084, 43989, 48089, 50145, 48099, 46052, 46066, 48117, 44039, 48139, 44045, 44047, 44052, 46106, 46112, 46119, 50216, 46125, 48180, 46134, 44089, 48189, 44103, 48202, 44107, 46160, 50265, 44126, 50276, 44135, 50280, 46185, 44150, 50298, 50300, 44160, 48262, 46217, 44173, 50329, 46237, 46251, 50348, 44206, 46257, 50354, 50361, 44218, 48319, 44227, 46281, 48329, 48335, 48338, 46300, 44257, 44270, 44272, 50421, 44277, 48381, 48386, 50435, 46339, 50441, 46350, 50453, 44313, 48415, 46370, 48419, 44328, 50473, 46391, 44345, 44350, 46400, 44353, 50498, 46402, 50503, 44362, 50519, 46427, 46458, 44412, 50558, 48525, 48529, 50579, 44436, 50593, 44449, 48545, 50599, 44457, 46509, 46510, 46512, 50610, 46514, 48562, 44486, 48585, 46538, 50642, 44499, 48607, 48611, 46564, 48614, 50664, 50669, 48628, 46587, 46589, 48646, 44552, 50700, 44556, 48652, 46607, 46611, 48659, 44579, 48676, 48681, 44593, 46643, 50741, 44617, 50762, 44620, 44621, 48721, 44630, 46693, 44650, 44652, 50798, 50799, 44660, 48756, 50810, 48762, 50830, 48791, 50852, 50860, 48812, 50869, 46781, 46786, 50885, 46791, 48839, 48841, 50890, 48843, 50892, 46803, 48864, 48870, 50922, 44793, 48897, 48898, 44805, 48901, 50955, 48907, 44814, 46863, 46872, 44829, 50975, 48927, 46885, 44839, 48936, 48937, 44842, 46896, 44856, 51003, 46918, 51021, 44877, 44879, 51040, 44904, 44911, 46967, 49017, 49028, 51089, 49055, 47022, 47023, 49074, 44981, 47033, 47037, 45004, 47058, 49110, 45023, 47077, 45033, 49139, 49143, 45048, 45055]",7
LODA,Internet_Signal_Strength,0,[],7
OC-SVM,Internet_Signal_Strength,335,"[45058, 49159, 45066, 47114, 45093, 45094, 47153, 47156, 45113, 47167, 47169, 47174, 45131, 45143, 45153, 47231, 45189, 47241, 47248, 49298, 45213, 45219, 45268, 47329, 49380, 49383, 45308, 47370, 47396, 47399, 45356, 45365, 45370, 49474, 47430, 49492, 47451, 47453, 45417, 47465, 47470, 45465, 45467, 47519, 47524, 45481, 49581, 49582, 45499, 47548, 49598, 47563, 45515, 49615, 45519, 47576, 47587, 49636, 47610, 45562, 47644, 45602, 49701, 49711, 45620, 45630, 45636, 49733, 47687, 49736, 45648, 45652, 45658, 45662, 47714, 45667, 47723, 45682, 49788, 49803, 49808, 47762, 49819, 49822, 45726, 45733, 49832, 47784, 47795, 45757, 47811, 49879, 45783, 49892, 45804, 45808, 47858, 45814, 49916, 49939, 49944, 45851, 45862, 47912, 43843, 49999, 45908, 45913, 50011, 45917, 43870, 47966, 47971, 47973, 50022, 47982, 47990, 43895, 50054, 43915, 45963, 50061, 43917, 43927, 45980, 48030, 45988, 45990, 50091, 43954, 50108, 46013, 48071, 43979, 48077, 46030, 50129, 46033, 48084, 43989, 50145, 44001, 48099, 46066, 48117, 44039, 48136, 48139, 44045, 44052, 48152, 46112, 46125, 48180, 46134, 48186, 48189, 44107, 50252, 46160, 44114, 50265, 46173, 50270, 44126, 50276, 44135, 50280, 48232, 48235, 48238, 44150, 50298, 50300, 50310, 48262, 46217, 44173, 44176, 50329, 44187, 46237, 46251, 50348, 44206, 46257, 50354, 50361, 48319, 44227, 46281, 48329, 48330, 44239, 48338, 46300, 44257, 48357, 44270, 50421, 44277, 48381, 48386, 50435, 50441, 46350, 48408, 44313, 48409, 48415, 46370, 44328, 50473, 50478, 48438, 44350, 50498, 50503, 44362, 50519, 50527, 48489, 50545, 46458, 44412, 48525, 48529, 50582, 48535, 50593, 48545, 50599, 44457, 46512, 48561, 46514, 48562, 46518, 50623, 44486, 44487, 50633, 46538, 44492, 50642, 44499, 48611, 50664, 44521, 50669, 48628, 46587, 46589, 44545, 50700, 44556, 48652, 46607, 44576, 44579, 48681, 44593, 46643, 50741, 44617, 50762, 44620, 46669, 48721, 48731, 46693, 48744, 44650, 50798, 44660, 50810, 48791, 50852, 50869, 46781, 46786, 50885, 46791, 48839, 50890, 50892, 48870, 50920, 50930, 44793, 48891, 48897, 44802, 46852, 44805, 48901, 48907, 44814, 46863, 44829, 50975, 48927, 44839, 50985, 44842, 48937, 46906, 51021, 44877, 51030, 51040, 46952, 44911, 44914, 46967, 49017, 44935, 51089, 49055, 47023, 49073, 49074, 44981, 47032, 47033, 45004, 47058, 45016, 45023, 47075, 47079, 45033, 49139, 49143, 45055]",7
Z-Score,Internet_Signal_Strength,0,[],7
IQR,Internet_Signal_Strength,0,[],7
MAD,Internet_Signal_Strength,0,[],7
HBOS,Road_Accident,282,"[51201, 56321, 53763, 52739, 55812, 57345, 51719, 58372, 53259, 52749, 58388, 54809, 56346, 56858, 55322, 56347, 53788, 54303, 52768, 57369, 57884, 56355, 56356, 51237, 51703, 51240, 55848, 55851, 52268, 55853, 53809, 51762, 54835, 53300, 53812, 55355, 53823, 56896, 52289, 51266, 53313, 55874, 56900, 57924, 53833, 56397, 51279, 55888, 52818, 54363, 57435, 54366, 52831, 55391, 53345, 57954, 56419, 56935, 51816, 53867, 53357, 55918, 53359, 52849, 52338, 53878, 56951, 52344, 56954, 53370, 56955, 52860, 51325, 57471, 51330, 52354, 51332, 53893, 55430, 54923, 56974, 54927, 58001, 56467, 57494, 53916, 54945, 58018, 54436, 52901, 52904, 51883, 56492, 52909, 54958, 52399, 55471, 55476, 54968, 53946, 57531, 51388, 54462, 53443, 51910, 52422, 58054, 53967, 56529, 51410, 51923, 56020, 57042, 51926, 55511, 52440, 51417, 51929, 53466, 53978, 53981, 56029, 52447, 55520, 56031, 57055, 51939, 52452, 51941, 57566, 57573, 53481, 52970, 53995, 55018, 56043, 57579, 56560, 57072, 55027, 57587, 55029, 58359, 57593, 55036, 51453, 57852, 56067, 54020, 51465, 54027, 54541, 51470, 51983, 51472, 52495, 54037, 57621, 55064, 54041, 54043, 53022, 55584, 58146, 54563, 53028, 55080, 54570, 52533, 57558, 55612, 53053, 53055, 57560, 57665, 58180, 54085, 57158, 55112, 54089, 56136, 52559, 55119, 53585, 56145, 57681, 54101, 55637, 53591, 52568, 57689, 52058, 55642, 58074, 57181, 58201, 56163, 54631, 55656, 58217, 56170, 57707, 56174, 53103, 57712, 55665, 57205, 54134, 56694, 58231, 54139, 53629, 57725, 56703, 55170, 57218, 52613, 51592, 53128, 57227, 53132, 53134, 55695, 57742, 53652, 52117, 53142, 56724, 55192, 53664, 53154, 57250, 57764, 52133, 56229, 58278, 51112, 54697, 54698, 54699, 55210, 51629, 55725, 56744, 51120, 56746, 56747, 54196, 51637, 55732, 52665, 53178, 53689, 56249, 53693, 57785, 53695, 58301, 54721, 54210, 51142, 55750, 51656, 53711, 55250, 55765, 51158, 55254, 51165, 57821, 52197, 51174, 52203, 54255, 51184, 53233, 56818, 52726, 57847, 54266, 58364, 56318]",8
kNN,Road_Accident,0,[],8
IForest,Road_Accident,350,"[51201, 57345, 53253, 53259, 57369, 55322, 53284, 51237, 51240, 53300, 55355, 53313, 51266, 51279, 57435, 55391, 53345, 53357, 53359, 53370, 51325, 57471, 51330, 51332, 55430, 51343, 57494, 55471, 55476, 57531, 51388, 53443, 51410, 57558, 55511, 57560, 51417, 53466, 57566, 55520, 57573, 53480, 53481, 57579, 57587, 57593, 51453, 51465, 51470, 51472, 57621, 55584, 57636, 51516, 55612, 57665, 57668, 57680, 53585, 57681, 55637, 53591, 57689, 55642, 51547, 55656, 57707, 57712, 55665, 53629, 57725, 57733, 51592, 57742, 55695, 53652, 53664, 57764, 51629, 55725, 55732, 51637, 53689, 57785, 53693, 57790, 53695, 55750, 51656, 51663, 53711, 55765, 57821, 57847, 51703, 57852, 53763, 55812, 51719, 53788, 57884, 55848, 55851, 55853, 51759, 53809, 51762, 51763, 53812, 53823, 55874, 57924, 53833, 53837, 55888, 51802, 57954, 55908, 51816, 53867, 55918, 53878, 53886, 53893, 57994, 53905, 58001, 53916, 58018, 51883, 53946, 51910, 58054, 53967, 51923, 56020, 58067, 51926, 53976, 51929, 53978, 58074, 53981, 56029, 56031, 51939, 51941, 53995, 56043, 58107, 56067, 54020, 58116, 56070, 51975, 54027, 51983, 54037, 54041, 54043, 58146, 56102, 54066, 54071, 58180, 54085, 56136, 54089, 56145, 54101, 58201, 52058, 54107, 56163, 54120, 58217, 56170, 52075, 56174, 54134, 58231, 54139, 56193, 52117, 52133, 56229, 58278, 54184, 54196, 52151, 58296, 56249, 58301, 54210, 58320, 52197, 52203, 54255, 58359, 54266, 56316, 58364, 56318, 56319, 52225, 56321, 58372, 54281, 58388, 56346, 56347, 54303, 54304, 56355, 56356, 52268, 52289, 56397, 52310, 54363, 54366, 56419, 56423, 52338, 52344, 54399, 52354, 56456, 54413, 56467, 54436, 56492, 52399, 54462, 52422, 56529, 52440, 52447, 52452, 56560, 56579, 54541, 52495, 54563, 54567, 54570, 56619, 52533, 54600, 54605, 52559, 56660, 52568, 54631, 56694, 56703, 52613, 56709, 56719, 56724, 56744, 54697, 54698, 56747, 54699, 56746, 52665, 54721, 56772, 56818, 52726, 56826, 56831, 52739, 52749, 54809, 56858, 52768, 54835, 56896, 56900, 52818, 52831, 56935, 52849, 56951, 56954, 56955, 52860, 54923, 56974, 54927, 54945, 52901, 52904, 52909, 54958, 54962, 54968, 52922, 57042, 52958, 57055, 52961, 52970, 55018, 57072, 55027, 55029, 55036, 55064, 53022, 55074, 53028, 55080, 55086, 53053, 53055, 57158, 55112, 55119, 57181, 53103, 57205, 55170, 57218, 53128, 57227, 53132, 53134, 53142, 55192, 53154, 57250, 51110, 51112, 55208, 55210, 51120, 51123, 53178, 55233, 51142, 55250, 51158, 55254, 51165, 51174, 51184, 53233]",8
LODA,Road_Accident,0,[],8
OC-SVM,Road_Accident,350,"[51201, 57345, 53253, 53259, 57369, 55322, 53284, 51237, 51240, 53300, 55355, 53313, 51266, 51279, 57435, 55391, 53345, 53357, 53359, 53370, 51325, 57471, 51330, 51332, 55430, 51343, 57494, 55471, 55476, 57531, 51388, 53443, 51410, 57558, 55511, 57560, 51417, 53466, 57566, 55520, 57573, 53480, 53481, 57579, 57587, 57593, 51453, 51465, 51470, 51472, 57621, 55584, 57636, 51516, 55612, 57665, 57668, 57680, 53585, 57681, 55637, 53591, 57689, 55642, 51547, 55656, 57707, 57712, 55665, 53629, 57725, 57733, 51592, 57742, 55695, 53652, 53664, 57764, 51629, 55725, 55732, 51637, 53689, 57785, 53693, 57790, 53695, 55750, 51656, 51663, 53711, 55765, 57821, 57847, 51703, 57852, 53763, 55812, 51719, 53788, 57884, 55848, 55851, 55853, 51759, 53809, 51762, 51763, 53812, 53823, 55874, 57924, 53833, 53837, 55888, 51802, 57954, 55908, 51816, 53867, 55918, 53878, 53886, 53893, 57994, 53905, 58001, 53916, 58018, 51883, 53946, 51910, 58054, 53967, 51923, 56020, 58067, 51926, 53976, 51929, 53978, 58074, 53981, 56029, 56031, 51939, 51941, 53995, 56043, 58107, 56067, 54020, 58116, 56070, 51975, 54027, 51983, 54037, 54041, 54043, 58146, 56102, 54066, 54071, 58180, 54085, 56136, 54089, 56145, 54101, 58201, 52058, 54107, 56163, 54120, 58217, 56170, 52075, 56174, 54134, 58231, 54139, 56193, 52117, 52133, 56229, 58278, 54184, 54196, 52151, 58296, 56249, 58301, 54210, 58320, 52197, 52203, 54255, 58359, 54266, 56316, 58364, 56318, 56319, 52225, 56321, 58372, 54281, 58388, 56346, 56347, 54303, 54304, 56355, 56356, 52268, 52289, 56397, 52310, 54363, 54366, 56419, 56423, 52338, 52344, 54399, 52354, 56456, 54413, 56467, 54436, 56492, 52399, 54462, 52422, 56529, 52440, 52447, 52452, 56560, 56579, 54541, 52495, 54563, 54567, 54570, 56619, 52533, 54600, 54605, 52559, 56660, 52568, 54631, 56694, 56703, 52613, 56709, 56719, 56724, 56744, 54697, 54698, 56747, 54699, 56746, 52665, 54721, 56772, 56818, 52726, 56826, 56831, 52739, 52749, 54809, 56858, 52768, 54835, 56896, 56900, 52818, 52831, 56935, 52849, 56951, 56954, 56955, 52860, 54923, 56974, 54927, 54945, 52901, 52904, 52909, 54958, 54962, 54968, 52922, 57042, 52958, 57055, 52961, 52970, 55018, 57072, 55027, 55029, 55036, 55064, 53022, 55074, 53028, 55080, 55086, 53053, 53055, 57158, 55112, 55119, 57181, 53103, 57205, 55170, 57218, 53128, 57227, 53132, 53134, 53142, 55192, 53154, 57250, 51110, 51112, 55208, 55210, 51120, 51123, 53178, 55233, 51142, 55250, 51158, 55254, 51165, 51174, 51184, 53233]",8
Z-Score,Road_Accident,282,"[51201, 56321, 53763, 52739, 55812, 57345, 51719, 58372, 53259, 52749, 58388, 54809, 56346, 56858, 55322, 56347, 53788, 54303, 52768, 57369, 57884, 56355, 56356, 51237, 51703, 51240, 55848, 55851, 52268, 55853, 53809, 51762, 54835, 53300, 53812, 55355, 53823, 56896, 52289, 51266, 53313, 55874, 56900, 57924, 53833, 56397, 51279, 55888, 52818, 54363, 57435, 54366, 52831, 55391, 53345, 57954, 56419, 56935, 51816, 53867, 53357, 55918, 53359, 52849, 52338, 53878, 56951, 52344, 56954, 53370, 56955, 52860, 51325, 57471, 51330, 52354, 51332, 53893, 55430, 54923, 56974, 54927, 58001, 56467, 57494, 53916, 54945, 58018, 54436, 52901, 52904, 51883, 56492, 52909, 54958, 52399, 55471, 55476, 54968, 53946, 57531, 51388, 54462, 53443, 51910, 52422, 58054, 53967, 56529, 51410, 51923, 56020, 57042, 51926, 55511, 52440, 51417, 51929, 53466, 53978, 53981, 56029, 52447, 55520, 56031, 57055, 51939, 52452, 51941, 57566, 57573, 53481, 52970, 53995, 55018, 56043, 57579, 56560, 57072, 55027, 57587, 55029, 58359, 57593, 55036, 51453, 57852, 56067, 54020, 51465, 54027, 54541, 51470, 51983, 51472, 52495, 54037, 57621, 55064, 54041, 54043, 53022, 55584, 58146, 54563, 53028, 55080, 54570, 52533, 57558, 55612, 53053, 53055, 57560, 57665, 58180, 54085, 57158, 55112, 54089, 56136, 52559, 55119, 53585, 56145, 57681, 54101, 55637, 53591, 52568, 57689, 52058, 55642, 58074, 57181, 58201, 56163, 54631, 55656, 58217, 56170, 57707, 56174, 53103, 57712, 55665, 57205, 54134, 56694, 58231, 54139, 53629, 57725, 56703, 55170, 57218, 52613, 51592, 53128, 57227, 53132, 53134, 55695, 57742, 53652, 52117, 53142, 56724, 55192, 53664, 53154, 57250, 57764, 52133, 56229, 58278, 51112, 54697, 54698, 54699, 55210, 51629, 55725, 56744, 51120, 56746, 56747, 54196, 51637, 55732, 52665, 53178, 53689, 56249, 53693, 57785, 53695, 58301, 54721, 54210, 51142, 55750, 51656, 53711, 55250, 55765, 51158, 55254, 51165, 57821, 52197, 51174, 52203, 54255, 51184, 53233, 56818, 52726, 57847, 54266, 58364, 56318]",8
IQR,Road_Accident,282,"[51201, 56321, 53763, 52739, 55812, 57345, 51719, 58372, 53259, 52749, 58388, 54809, 56346, 56858, 55322, 56347, 53788, 54303, 52768, 57369, 57884, 56355, 56356, 51237, 51703, 51240, 55848, 55851, 52268, 55853, 53809, 51762, 54835, 53300, 53812, 55355, 53823, 56896, 52289, 51266, 53313, 55874, 56900, 57924, 53833, 56397, 51279, 55888, 52818, 54363, 57435, 54366, 52831, 55391, 53345, 57954, 56419, 56935, 51816, 53867, 53357, 55918, 53359, 52849, 52338, 53878, 56951, 52344, 56954, 53370, 56955, 52860, 51325, 57471, 51330, 52354, 51332, 53893, 55430, 54923, 56974, 54927, 58001, 56467, 57494, 53916, 54945, 58018, 54436, 52901, 52904, 51883, 56492, 52909, 54958, 52399, 55471, 55476, 54968, 53946, 57531, 51388, 54462, 53443, 51910, 52422, 58054, 53967, 56529, 51410, 51923, 56020, 57042, 51926, 55511, 52440, 51417, 51929, 53466, 53978, 53981, 56029, 52447, 55520, 56031, 57055, 51939, 52452, 51941, 57566, 57573, 53481, 52970, 53995, 55018, 56043, 57579, 56560, 57072, 55027, 57587, 55029, 58359, 57593, 55036, 51453, 57852, 56067, 54020, 51465, 54027, 54541, 51470, 51983, 51472, 52495, 54037, 57621, 55064, 54041, 54043, 53022, 55584, 58146, 54563, 53028, 55080, 54570, 52533, 57558, 55612, 53053, 53055, 57560, 57665, 58180, 54085, 57158, 55112, 54089, 56136, 52559, 55119, 53585, 56145, 57681, 54101, 55637, 53591, 52568, 57689, 52058, 55642, 58074, 57181, 58201, 56163, 54631, 55656, 58217, 56170, 57707, 56174, 53103, 57712, 55665, 57205, 54134, 56694, 58231, 54139, 53629, 57725, 56703, 55170, 57218, 52613, 51592, 53128, 57227, 53132, 53134, 55695, 57742, 53652, 52117, 53142, 56724, 55192, 53664, 53154, 57250, 57764, 52133, 56229, 58278, 51112, 54697, 54698, 54699, 55210, 51629, 55725, 56744, 51120, 56746, 56747, 54196, 51637, 55732, 52665, 53178, 53689, 56249, 53693, 57785, 53695, 58301, 54721, 54210, 51142, 55750, 51656, 53711, 55250, 55765, 51158, 55254, 51165, 57821, 52197, 51174, 52203, 54255, 51184, 53233, 56818, 52726, 57847, 54266, 58364, 56318]",8
